Year,State,District ID,District Name,Grade range of responsibility,Total Population,Relevant Ages 5 to 17 Population,Relevant Ages 5 to 17 in Families in Poverty,Relevant age 5 to 17 Ratio,Relevant Ages 5 to 17 Ratio LB 90%,Relevant Ages 5 to 17 Ratio UB 90%,Map
2019,1,102350,Midfield City School District (AL),KG-12,"5,350","1,101",351,31.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102350&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102370,Mobile County School District (AL),PK-12,"387,152","64,981","15,556",23.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102370&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102400,Monroe County School District (AL),PK-12,"20,733","3,315","1,001",30.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102400&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102430,Montgomery County School District (AL),PK-12,"218,600","36,302","8,871",24.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102430&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102480,Morgan County School District (AL),PK-12,"50,045","8,410","1,271",15.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102480&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102490,Mountain Brook City School District (AL),KG-12,"20,342","4,609",267,5.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102490&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102520,Muscle Shoals City School District (AL),PK-12,"13,400","2,234",264,11.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102520&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102550,Oneonta City School District (AL),KG-12,"6,638","1,001",224,22.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102550&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102580,Opelika City School District (AL),PK-12,"31,010","5,135",961,18.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102580&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102610,Opp City School District (AL),KG-12,"6,530","1,090",336,30.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102610&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102635,Oxford City School District (AL),KG-12,"22,611","3,916",732,18.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102635&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102640,Ozark City School District (AL),KG-12,"16,783","2,694",848,31.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102640&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102650,Pell City City School District (AL),PK-12,"29,752","4,994",807,16.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102650&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102670,Perry County School District (AL),PK-12,"8,923","1,360",613,45.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102670&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102700,Phenix City City School District (AL),PK-12,"36,217","6,443","1,672",26,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102700&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102730,Pickens County School District (AL),PK-12,"19,930","2,838",912,32.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102730&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102760,Piedmont City School District (AL),KG-12,"6,397","1,029",254,24.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102760&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102790,Pike County School District (AL),KG-12,"14,850","2,301",582,25.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102790&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102820,Randolph County School District (AL),KG-12,"16,690","2,487",601,24.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102820&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102850,Roanoke City School District (AL),KG-12,"6,032","1,032",372,36,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102850&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102880,Russell County School District (AL),PK-12,"26,419","4,374",953,21.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102880&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102910,Russellville City School District (AL),PK-12,"9,716","1,786",439,24.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102910&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102940,Scottsboro City School District (AL),KG-12,"14,323","2,090",384,18.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102940&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,102970,Selma City School District (AL),PK-12,"17,609","3,114","1,300",41.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0102970&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103000,Sheffield City School District (AL),PK-12,"9,163","1,327",400,30.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103000&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103030,Shelby County School District (AL),PK-12,"131,961","22,873","1,574",6.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103030&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103062,St. Clair County School District (AL),PK-12,"57,419","9,604","1,210",12.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103062&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103090,Sumter County School District (AL),PK-12,"12,427","1,647",724,44,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103090&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103120,Sylacauga City School District (AL),PK-12,"12,436","2,005",438,21.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103120&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103150,Talladega City School District (AL),KG-12,"15,580","2,329",657,28.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103150&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103180,Talladega County School District (AL),KG-12,"47,911","7,280","1,669",22.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103180&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103210,Tallapoosa County School District (AL),KG-12,"21,802","3,228",690,21.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103210&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103240,Tallassee City School District (AL),KG-12,"8,940","1,510",306,20.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103240&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103270,Tarrant City School District (AL),KG-12,"6,428","1,292",488,37.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103270&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103300,Thomasville City School District (AL),PK-12,"5,390",845,189,22.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103300&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103330,Troy City School District (AL),KG-12,"18,264","2,243",583,26,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103330&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103360,Tuscaloosa City School District (AL),PK-12,"96,555","11,578","2,723",23.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103360&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103390,Tuscaloosa County School District (AL),PK-12,"112,800","19,860","3,443",17.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103390&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103420,Tuscumbia City School District (AL),KG-12,"8,701","1,269",256,20.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103420&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103430,Vestavia Hills City School District (AL),PK-12,"33,829","6,377",222,3.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103430&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103450,Walker County School District (AL),PK-12,"49,925","8,209","1,879",22.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103450&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103480,Washington County School District (AL),KG-12,"16,326","2,701",704,26.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103480&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103510,Wilcox County School District (AL),PK-12,"10,373","1,765",805,45.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103510&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103540,Winfield City School District (AL),PK-12,"6,440","1,004",199,19.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103540&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,1,103580,Winston County School District (AL),PK-12,"15,773","2,322",479,20.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0103580&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200001,Lower Kuskokwim School District (AK),PK-12,"15,364","3,834","1,111",29,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200001&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200003,Lower Yukon School District (AK),PK-12,"6,709","1,893",684,36.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200003&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200004,Yupiit School District (AK),KG-12,"1,455",374,127,34,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200004&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200005,Kashunamiut School District (AK),PK-12,"1,040",302,109,36.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200005&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200007,Aleutians East Borough School District (AK),PK-12,"3,337",185,21,11.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200007&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200010,Aleutian Region School District (AK),KG-12,612,26,2,7.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200010&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200020,Bering Strait School District (AK),PK-12,"6,215","1,698",505,29.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200020&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200030,Bristol Bay Borough School District (AK),PK-12,836,91,11,12.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200030&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200050,Alaska Gateway School District (AK),PK-12,"2,295",387,71,18.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200050&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200060,Cordova City School District (AK),PK-12,"2,138",349,14,4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200060&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200070,Copper River School District (AK),PK-12,"2,699",465,31,6.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200070&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200090,Craig City School District (AK),PK-12,"1,208",222,38,17.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200090&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200100,Delta/Greely School District (AK),PK-12,"4,717",818,112,13.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200100&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200120,Dillingham City School District (AK),PK-12,"2,360",452,99,21.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200120&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200130,Galena City School District (AK),PK-12,440,101,20,19.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200130&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200150,Ketchikan Gateway Borough School District (AK),PK-12,"13,901","2,234",217,9.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200150&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200180,Anchorage School District (AK),PK-12,"288,000","49,240","4,730",9.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200180&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200210,Juneau Borough School District (AK),PK-12,"31,974","4,942",338,6.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200210&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200240,Sitka School District (AK),PK-12,"8,493","1,329",103,7.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200240&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200270,Haines Borough School District (AK),PK-12,"2,530",343,46,13.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200270&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200300,Hoonah City School District (AK),PK-12,778,108,30,27.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200300&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200330,Hydaburg City School District (AK),PK-12,377,65,25,38.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200330&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200360,Kake City School District (AK),PK-12,560,91,14,15.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200360&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200390,Kenai Peninsula Borough School District (AK),PK-12,"58,708","9,698","1,100",11.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200390&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200450,Klawock City School District (AK),PK-12,759,144,30,20.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200450&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200480,Kodiak Island Borough School District (AK),PK-12,"12,998","2,292",177,7.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200480&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200485,Lake and Peninsula Borough School District (AK),PK-12,"1,592",299,77,25.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200485&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200510,Matanuska-Susitna Borough School District (AK),PK-12,"108,317","21,229","2,022",9.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200510&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200520,Iditarod Area School District (AK),PK-12,"1,039",221,65,29.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200520&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200525,Annette Island School District (AK),PK-12,"1,468",269,58,21.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200525&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200540,Nenana City School District (AK),PK-12,351,67,15,22.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200540&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200570,Nome School District (AK),PK-12,"3,789",766,94,12.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200570&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200600,Fairbanks North Star Borough School District (AK),PK-12,"96,849","15,825","1,206",7.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200600&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200610,North Slope Borough School District (AK),PK-12,"9,832","1,855",260,14,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200610&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200625,Northwest Arctic Borough School District (AK),PK-12,"7,621","1,955",548,28,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200625&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200630,Pelican City School District (AK),KG-12,90,11,2,18.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200630&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200660,Petersburg Borough School District (AK),PK-12,"3,266",486,39,8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200660&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,2,200670,Pribilof School District (AK),PK-12,589,81,9,11.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US0200670&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
